TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
1,62,13:30,7.77,-138.71,33.81,39.64,221.58,1,1,1.9,0,0
1,62,13:40,7.34,-150.81,33.95,39.79,221.58,1,1,1.9,0,0
1,62,13:50,6.81,-132.16,34.02,39.82,221.58,1,1,1.9,0,0
1,62,14:00,7.04,-143.88,34.23,39.91,221.58,1,1,1.9,0,0
1,62,14:10,5.5,-133.41,34.47,40.24,221.58,1,1,1.9,0,0
1,62,14:20,6.16,-140.62,34.63,40.52,221.58,1,1,1.9,0,0
1,62,14:30,6.39,-139.09,34.88,40.73,221.58,1,1,1.9,0,0
1,62,14:40,5.38,-134.39,35.03,40.8,221.58,1,1,1.9,0,0
1,62,14:50,5.53,-137.38,35.14,41.04,221.58,1,1,1.9,0,0
1,62,15:00,3.63,-143.61,35.29,41.22,221.58,1,1,1.9,0,0
1,62,15:10,4.24,-137.97,35.46,41.41,221.58,1,1,1.9,0,0
1,62,15:20,5.5,-130.74,35.66,41.49,221.58,1,1,1.9,0,0
1,62,15:30,3.91,-136.17,35.8,41.6,221.58,1,1,1.9,0,0
1,62,15:40,4.12,-130.76,35.95,41.73,221.58,1,1,1.9,0,0
1,62,15:50,2.36,-129.45,36.09,41.85,221.58,1,1,1.9,0,0
1,62,16:00,4.83,-124.27,36.24,41.88,221.58,1,1,1.9,0,0
1,62,16:10,1.98,-35.22,36.47,41.45,221.58,1,1,1.9,0,0
1,62,16:20,0,-9.44,-258.02,-258.02,209.32,0.94,0.94,0.94,0,0
1,62,16:30,0,-9.5,-259.54,-259.54,210.56,0.95,0.95,0.95,0,0
1,62,16:40,0,-9.23,-252.18,-252.18,204.59,0.92,0.92,0.92,0,0
1,62,16:50,1.99,-76.29,32.1,35.31,221.58,1,1.89,1.89,0,0
1,62,17:00,1.98,-108.54,37.31,40.52,221.59,1,1.85,1.9,0,0
1,62,17:10,2.61,-101.98,37.45,40.68,221.63,1.48,1.4,1.9,0,0
1,62,17:20,2.31,-91.51,37.59,40.7,221.67,1.83,1.83,1.83,0,0
1,62,17:30,2.43,-109.11,37.53,41.23,221.67,1.9,1.9,1.9,0,0
1,62,17:40,1.49,-103.87,37.4,41.84,221.67,1.9,1.9,1.9,0,0
1,62,17:50,1.86,-107.29,37.4,42.13,221.67,1.9,1.9,1.9,0,0
1,62,18:00,2.9,-114.72,37.4,42.22,221.67,1.9,1.9,1.9,0,0
1,62,18:10,1.28,-106.12,37.4,42.36,221.67,1.9,1.9,1.9,0,0
1,62,18:20,1.2,-92,37.4,42.41,221.67,1.9,1.9,1.9,0,0
1,62,18:30,3.49,-144.09,37.4,42.49,220.36,1.9,1.9,1.9,0,0
1,62,18:40,2.05,-66.04,37.4,42.49,125.32,1.9,1.9,1.9,0,0
1,62,18:50,1.84,-34.43,37.35,42.49,100.16,1.9,1.9,1.9,0,0
1,62,19:00,0.92,0.75,37.29,42.49,100.16,1.9,1.9,1.9,0,0
1,62,19:10,1.51,-15.34,37.29,42.49,100.16,1.9,1.9,1.9,0,0
1,62,19:20,2.35,-20.35,37.29,42.49,100.16,1.9,1.9,1.9,0,0
1,62,19:30,1.44,-27.9,37.11,42.46,100.16,1.9,1.9,1.9,0,0
1,62,19:40,1.38,-23.13,36.99,42.38,100.16,1.9,1.9,1.9,0,0
1,62,19:50,1.55,-17.51,36.86,42.2,100.16,1.9,1.9,1.9,0,0
1,62,20:00,2.11,5.27,36.8,42.12,100.16,1.9,1.9,1.9,0,0
1,62,20:10,1.92,-4.53,36.7,42.06,100.16,1.9,1.9,1.9,0,0
1,62,20:20,2.31,-1.26,36.52,41.89,100.16,1.9,1.9,1.9,0,0
1,62,20:30,2.17,6.56,36.43,41.79,100.16,1.9,1.9,1.9,0,0
1,62,20:40,1.52,-3.69,36.27,41.69,100.16,1.9,1.9,1.9,0,0
1,62,20:50,1.24,-8.11,36.14,41.57,100.16,1.9,1.9,1.9,0,0
1,62,21:00,1.59,-14.76,36,41.49,100.16,1.9,1.9,1.9,0,0
1,62,21:10,1.63,-27.28,35.82,41.39,100.16,1.9,1.9,1.9,0,0
1,62,21:20,1.4,-31.97,35.65,41.29,100.16,1.9,1.9,1.9,0,0
1,62,21:30,1.67,-41.33,35.5,41.22,100.16,1.9,1.9,1.9,0,0
1,62,21:40,2.16,-42.78,35.34,41.11,100.16,1.9,1.9,1.9,0,0
1,62,21:50,3.3,-25.25,35.16,40.91,78.34,1.75,1.75,1.75,0.15,1.56
1,62,22:00,3.14,2.57,34.99,39.97,60.27,0.99,0.99,0.99,-0.24,86.32
1,62,22:10,2.95,4.35,34.99,39.13,60.27,0.99,0.99,0.99,-0.24,70.69
1,62,22:20,2.88,5.35,34.99,39.38,60.27,0.99,0.99,0.99,-0.26,71.79
1,62,22:30,3.18,-2.69,34.99,39.89,60.27,0.99,0.99,0.99,-0.22,97.84
1,62,22:40,3.12,-5.96,34.99,40.43,60.27,0.99,0.99,0.99,-0.24,103.88
1,62,22:50,4.06,0.84,34.92,40.94,54.14,0.99,0.99,0.99,-0.23,178.03
1,62,23:00,4.16,-1.01,34.36,40.53,60.33,0.99,0.99,0.99,-0.23,187.15
1,62,23:10,4.75,-1.89,33.92,40.02,60.33,0.99,0.99,0.99,-0.25,249.87
1,62,23:20,5.34,-3.55,33.66,39.9,58.05,0.99,0.99,0.99,-0.25,327.7
1,62,23:30,6.71,-2.06,33.48,40.03,52.74,1,1,1,-0.26,530.83
1,62,23:40,6.07,0.93,33.41,40.15,56.94,1,1,1,-0.28,458.69
1,62,23:50,5.71,0.57,33.38,40.36,58.61,0.99,0.99,0.99,-0.26,420.7
1,63,00:00,6.06,2.88,33.29,40.57,60.36,0.99,0.99,0.99,-0.24,467.31
1,63,00:10,6.34,-0.26,33.19,40.74,60.32,1,1,1,-0.27,514.74
1,63,00:20,6.61,-2.09,32.88,40.79,52.83,1,1,1,-0.24,558.05
1,63,00:30,6.64,-0.67,32.74,40.9,52.8,1,1,1,-0.25,549.89
1,63,00:40,6.42,-2.61,32.56,40.93,52.8,1,1,1,-0.28,494.03
1,63,00:50,6.09,2.05,32.51,41.01,52.8,1,1,1,-0.22,477.81
1,63,01:00,5.8,3.03,32.51,41.14,52.8,0.99,0.99,0.99,-0.25,440.18
1,63,01:10,5.97,-1.8,32.4,41.2,52.8,0.99,0.99,0.99,-0.26,444.44
1,63,01:20,6.28,-5.6,32.25,41.2,52.8,1,1,1,-0.3,474.35
1,63,01:30,6.67,-3.73,32.16,41.2,42.67,1,1,1,-0.28,507.31
1,63,01:40,6.2,-0.46,32.01,41.09,34.26,1,1,1,-0.28,459.34
1,63,01:50,6.42,-0.4,31.99,40.99,37.59,1,1,1,-0.26,502.76
1,63,02:00,6.33,-0.29,31.94,40.99,37.59,1,1,1,-0.23,496.87
1,63,02:10,6.48,-3.37,31.87,41.02,37.59,1,1,1,-0.26,512.48
1,63,02:20,6.19,-2.62,31.76,41,36.23,1,1,1,-0.26,478.73
1,63,02:30,6.37,4.02,31.7,40.99,31.96,1,1,1,-0.29,507.52
1,63,02:40,6.93,-0.88,31.75,41.02,37.62,1,1,1,-0.25,597.57
1,63,02:50,7.26,-2.26,31.71,41.03,37.62,1,1,1,-0.27,652.13
1,63,03:00,7.45,-4.42,31.74,41.07,37.62,1,1,1,-0.26,688.7
1,63,03:10,7.71,-3.96,31.79,41.18,37.62,1,1,1,-0.26,747.96
1,63,03:20,7.53,-4.57,31.84,41.27,37.62,1,1,1,-0.25,727.75
1,63,03:30,7.71,-5.36,31.89,41.47,37.62,1,1,1,-0.23,760.48
1,63,03:40,7.51,-4.29,31.89,41.59,34.73,1,1,1,-0.26,708.27
1,63,03:50,6.98,-2.14,31.9,41.8,30,1,1,1,-0.28,617.4
1,63,04:00,6.9,-2.69,31.84,41.91,30,1,1,1,-0.25,606.32
1,63,04:10,7.02,-0.86,31.84,42.03,30,1,1,1,-0.28,635.94
1,63,04:20,7.27,-2.11,31.77,42.01,30,1,1,1,-0.28,665.02
1,63,04:30,7.31,-3.52,31.67,41.9,28.57,1,1,1,-0.27,670.37
1,63,04:40,7.43,1.15,31.51,41.84,22.4,1,1,1,-0.26,725.07
1,63,04:50,7.44,2.59,31.4,41.77,25.69,1,1,1,-0.23,734.35
1,63,05:00,7.58,-2.75,31.39,41.69,29.96,1,1,1,-0.25,759.36
1,63,05:10,7.87,-2.68,31.29,41.71,29.96,1,1,1,-0.23,828.16
1,63,05:20,7.87,-0.47,31.29,41.75,29.96,1,1,1,-0.22,838.6
1,63,05:30,8.06,2.77,31.29,41.89,29.96,1,1,1,-0.16,899.33
1,63,05:40,8.45,4.82,31.29,41.9,29.96,1,1,1,-0.19,1005.6
1,63,05:50,9.29,-2.85,31.29,41.82,36.43,1,1,1,-0.31,1218.79
1,63,06:00,9.32,2.25,31.29,41.87,30.8,1,1,1,-0.2,1201.1
1,63,06:10,9.86,-1.9,31.22,41.9,29.96,1,1,1,-0.21,1291.71
1,63,06:20,10.43,-4.09,31.05,41.9,28.45,1,1,1,-0.24,1389.8
1,63,06:30,10.59,-0.76,30.92,41.9,22.37,1,1,1,-0.32,1426.07
1,63,06:40,10.19,-0.7,30.73,41.96,22.37,1,1,1,-0.2,1388.87
1,63,06:50,10.23,4.65,30.59,42.09,22.37,1,1,1,-0.27,1356.19
1,63,07:00,9.38,-2.34,30.45,42.05,29.05,1,1,1,-0.23,1242.04
1,63,07:10,9.68,-2.13,30.3,42.19,29.99,1,1,1,-0.26,1322.6
1,63,07:20,9.24,-1.02,30.37,42.39,30.03,1,1,1,-0.17,1210.48
1,63,07:30,8.82,0.69,30.42,42.41,36.1,1,1,1,-0.29,1110.22
1,63,07:40,7.49,0.76,30.56,42.55,41.44,1,1,1,-0.17,828.18
1,63,07:50,7.47,2.4,30.49,42.7,39.54,1,1,1,-0.24,812.42
1,63,08:00,8.23,-2.5,30.57,42.85,45.32,1,1,1,-0.22,991.7
1,63,08:10,7.1,-0.08,30.63,42.86,45.35,1,1,1,-0.23,692.2
1,63,08:20,6.84,1.86,30.75,42.97,45.35,1,1,1,-0.23,670.08
1,63,08:30,7.02,-0.53,30.94,43,51.99,1,1,1,-0.28,693.26
1,63,08:40,6.87,-1.38,31.03,42.98,51.13,1,1,1,-0.31,668.31
1,63,08:50,7.11,1.17,31.17,42.96,49.34,1,1,1,-0.26,709.85
1,63,09:00,6.77,1.71,31.32,42.9,52.18,1,1,1,-0.26,653.05
1,63,09:10,6.99,-0.44,31.46,42.8,60.78,1,1,1,-0.28,703
1,63,09:20,6.82,1.73,31.61,42.9,62.1,1,1,1,-0.26,663.25
1,63,09:30,6.65,-0.38,31.73,42.9,66.46,1,1,1,-0.27,585.2
1,63,09:40,6.82,-0.22,31.94,42.99,64.08,1,1,1,-0.28,604.17
1,63,09:50,6.42,0.08,32.16,43,59.51,1,1,1,-0.3,587.15
1,63,10:00,6.26,0.13,32.42,43.16,60.87,1,1,1,-0.25,527.85
1,63,10:10,5.83,1.08,32.77,43.12,63.02,0.99,0.99,0.99,-0.29,446.51
1,63,10:20,5.9,2.32,33.15,43.34,58.38,0.99,0.99,0.99,-0.27,469.65
1,63,10:30,6.59,-1.67,33.41,43.57,77.3,1,1,1,-0.24,555.84
1,63,10:40,6.08,-0.19,33.61,43.59,79.35,0.99,0.99,0.99,-0.31,483.32
1,63,10:50,5.75,0.67,33.88,43.66,75.57,0.99,0.99,0.99,-0.26,437.97
1,63,11:00,5.7,-1.15,34.14,43.84,79.88,0.99,0.99,0.99,-0.24,414.05
1,63,11:10,5.77,-1.24,34.46,44.03,74.76,0.99,0.99,0.99,-0.28,440.11
1,63,11:20,5.3,0.37,34.69,44.12,65.21,0.99,0.99,0.99,-0.26,371.08
1,63,11:30,5.13,2.06,34.89,44.19,75.49,0.99,0.99,0.99,-0.28,312.28
1,63,11:40,5.32,-0.22,35.06,44.31,84.53,0.99,0.99,0.99,-0.28,358.52
1,63,11:50,5.07,0.07,35.18,44.45,83.64,0.99,0.99,0.99,-0.24,321.09
1,63,12:00,4.78,1.87,35.28,44.4,100.07,0.99,0.99,0.99,-0.21,297.53
1,63,12:10,4.19,-0.14,35.29,44.31,92.04,0.99,0.99,0.99,-0.24,228.86
1,63,12:20,3.97,4.42,35.36,44.43,89.63,0.99,0.99,0.99,-0.28,193.6
1,63,12:30,4.29,-0.56,35.52,44.55,105.39,0.99,0.99,0.99,-0.26,219.72
1,63,12:40,3.77,0.25,35.66,44.57,103.23,0.99,0.99,0.99,-0.24,172.49
1,63,12:50,3.65,1.01,35.83,44.67,100.74,0.99,0.99,0.99,-0.24,169.21
1,63,13:00,3.7,-0.63,35.99,44.75,105.61,0.99,0.99,0.99,-0.24,182.41
1,63,13:10,3.27,2.83,36.22,44.8,100.32,0.99,0.99,0.99,-0.22,131.04
1,63,13:20,3.73,-6.19,36.46,44.98,101,0.99,0.99,0.99,-0.23,167.85
1,63,13:30,3.11,7,36.58,45.16,103.79,0.99,0.99,0.99,-0.22,102.51
1,63,13:40,4.06,-0.13,36.57,45.3,141.04,0.99,0.99,0.99,-0.24,174.44
1,63,13:50,4.38,2.77,36.46,45.17,147.81,0.99,0.99,0.99,-0.26,241.95
1,63,14:00,4.61,-3.93,36.17,44.87,166,0.99,0.99,0.99,-0.22,261.62
1,63,14:10,2.33,-1.3,36.09,44.67,159.53,0.99,0.99,0.99,-0.25,66.67
1,63,14:20,2.01,-7.39,36.16,44.87,139.33,1,1,1,-0.22,34.82
1,63,14:30,2.01,23.12,36.45,45.79,122.12,1.85,1.85,1.85,-0.3,-0.3
1,63,14:40,1.7,7.68,37.07,47.32,122.12,1.9,1.9,1.9,-0.3,-0.3
1,63,14:50,1.71,14.84,37.55,47.97,122.12,1.9,1.9,1.9,-0.3,-0.3
1,63,15:00,2.44,11.23,37.94,48.34,122.12,1.9,1.9,1.9,-0.3,-0.3
1,63,15:10,2.35,35.6,38.18,48.29,122.12,1.9,1.9,1.9,-0.3,-0.3
1,63,15:20,1.34,14.37,38.28,48.42,122.12,1.9,1.9,1.9,-0.3,-0.3
1,63,15:30,1.57,-3.72,38.38,48.71,122.12,1.9,1.9,1.9,-0.3,-0.3
1,63,15:40,1.72,-26.61,38.5,48.79,122.12,1.9,1.9,1.9,-0.3,-0.3
1,63,15:50,1.78,25.88,38.73,48.87,122.12,1.9,1.9,1.9,-0.3,-0.3
1,63,16:00,1.85,-2.27,38.83,48.96,122.12,1.9,1.9,1.9,-0.3,-0.3
1,63,16:10,2.22,8.3,38.99,49.06,122.12,1.9,1.9,1.9,-0.3,-0.3
1,63,16:20,2.75,20.78,39.02,48.89,122.34,1.9,1.9,1.9,-0.3,-0.3
1,63,16:30,2.32,-2.61,39.08,48.49,145.43,1.16,1.16,1.16,-0.07,10.3
1,63,16:40,1.95,7.2,38.74,47.36,167.55,1,1,1,-0.03,26.54
1,63,16:50,2.38,5.88,38.06,46.17,191.11,1,1,1,-0.03,69.34
1,63,17:00,3.33,-2.85,37.71,45.43,198.39,0.99,0.99,0.99,-0.26,120.55
1,63,17:10,2.04,2.67,37.52,45.05,198.39,0.99,0.99,0.99,-0.23,43.61
1,63,17:20,2.43,-2.28,37.4,45.15,181.07,0.99,0.99,0.99,-0.29,54.76
1,63,17:30,2.6,5.87,37.31,45.2,206.71,0.99,0.99,0.99,-0.25,74.62
1,63,17:40,2.9,-2.26,37.09,45.06,221.99,0.99,0.99,0.99,-0.24,86.75
1,63,17:50,4.79,1.08,36.88,44.93,199.07,0.99,0.99,0.99,-0.28,296.31
1,63,18:00,4.68,2.44,36.58,44.61,206.09,0.99,0.99,0.99,-0.23,270.1
1,63,18:10,4.12,-2.7,36.41,44.28,211.39,0.99,0.99,0.99,-0.27,203.08
1,63,18:20,5.14,0.38,36.21,44.3,202.37,0.99,0.99,0.99,-0.25,332.69
1,63,18:30,4.84,0.89,36.07,44.07,195.92,0.99,0.99,0.99,-0.25,273.95
1,63,18:40,4.05,2.87,36,43.85,201.52,0.99,0.99,0.99,-0.23,186.14
1,63,18:50,3.7,-0.02,35.99,43.87,200.63,0.99,0.99,0.99,-0.23,158.23
1,63,19:00,3.83,-2.94,35.99,43.97,193.41,0.99,0.99,0.99,-0.25,163.96
1,63,19:10,3.57,-0.15,35.99,43.93,185.92,0.99,0.99,0.99,-0.24,147.15
1,63,19:20,3.5,1.73,35.99,43.9,186.22,0.99,0.99,0.99,-0.26,136.36
1,63,19:30,4.31,-0.35,35.91,43.86,182.11,0.99,0.99,0.99,-0.26,210.18
1,63,19:40,3.91,3.64,35.79,43.64,184.95,0.99,0.99,0.99,-0.24,165.57
1,63,19:50,3.92,-3.76,35.79,43.61,191.2,0.99,0.99,0.99,-0.27,157.15
1,63,20:00,4.06,0.96,35.74,43.59,183.93,0.99,0.99,0.99,-0.27,195.73
1,63,20:10,3.73,-2.11,35.7,43.53,189.14,0.99,0.99,0.99,-0.24,155
1,63,20:20,3.24,-1.08,35.6,43.51,187.52,0.99,0.99,0.99,-0.25,112.37
1,63,20:30,3.09,3.58,35.57,43.49,192.45,0.99,0.99,0.99,-0.23,102.89
1,63,20:40,2.9,4.42,35.49,43.49,200.86,0.99,0.99,0.99,-0.28,95.47
1,63,20:50,2.23,8.5,35.4,43.5,209.63,0.99,0.99,0.99,-0.25,56.8
1,63,21:00,1.96,6.91,35.36,43.59,218.89,0.99,0.99,0.99,-0.23,42
1,63,21:10,2.76,-0.99,35.26,43.58,218.89,0.99,0.99,0.99,-0.26,87.32
1,63,21:20,3.16,-2.06,35.12,43.47,213.56,0.99,0.99,0.99,-0.22,108.9
1,63,21:30,2.9,-1.22,35.05,43.24,210.29,0.99,0.99,0.99,-0.25,92.22
1,63,21:40,3.04,3.71,34.98,43.1,210.29,0.99,0.99,0.99,-0.27,106.49
1,63,21:50,3.65,1.69,34.85,42.96,210.29,0.99,0.99,0.99,-0.26,138.62
1,63,22:00,3.73,3.23,34.79,42.81,210.29,0.99,0.99,0.99,-0.26,141.36
1,63,22:10,5.03,-6.44,34.77,42.74,194.32,0.99,0.99,0.99,-0.26,329.4
1,63,22:20,3.95,0.27,34.8,42.91,156.84,0.99,0.99,0.99,-0.28,183.47
1,63,22:30,4.49,2.51,34.74,42.93,168.78,0.99,0.99,0.99,-0.24,215.48
1,63,22:40,3.81,-0.86,34.65,42.76,183.89,0.99,0.99,0.99,-0.28,160.28
1,63,22:50,4.19,4.88,34.59,42.57,186.32,0.99,0.99,0.99,-0.25,203.01
1,63,23:00,3.4,4.52,34.48,42.44,192.46,0.99,0.99,0.99,-0.27,130.04
1,63,23:10,4.44,1.85,34.45,42.4,197.12,0.99,0.99,0.99,-0.25,220.16
1,63,23:20,3.13,-1.83,34.43,42.4,193.54,0.99,0.99,0.99,-0.26,110.3
1,63,23:30,2.9,-2.2,34.33,42.42,192.52,0.99,0.99,0.99,-0.22,91.82
1,63,23:40,2.15,-6.58,34.17,42.43,185.9,0.99,0.99,0.99,-0.26,45.75
1,63,23:50,1.77,-5.63,34.01,42.64,180.02,0.99,0.99,0.99,-0.26,22.8
1,64,00:00,1.98,3.44,33.91,42.67,180.02,0.99,0.99,0.99,-0.22,36.8
1,64,00:10,2.88,2.1,33.9,42.46,180.02,0.99,0.99,0.99,-0.25,84.87
1,64,00:20,2.08,5.3,33.83,42.26,180.02,0.99,0.99,0.99,-0.23,44.38
1,64,00:30,1.62,7.94,33.75,42.46,184.5,0.99,0.99,0.99,-0.22,14.42
1,64,00:40,1.96,0.77,33.7,42.52,207.58,0.99,0.99,0.99,-0.24,38.52
1,64,00:50,1.86,-2.77,33.7,42.49,207.58,0.99,0.99,0.99,-0.23,29.87
1,64,01:00,1.41,-3.54,33.61,42.55,200.08,1,1,1,-0.26,4.05
1,64,01:10,1.02,9.13,33.71,43.19,195.02,1.81,1.81,1.81,-0.3,-0.04
1,64,01:20,0.78,-0.59,34.16,44.4,195.02,1.9,1.9,1.9,-0.3,0
1,64,01:30,1.21,-60.52,34.26,44.74,195.02,1.9,1.9,1.9,-0.3,0
1,64,01:40,1.37,-70.49,34.24,44.9,195.02,1.9,1.9,1.9,-0.3,0
1,64,01:50,1.25,-57.67,34.2,44.85,195.02,1.9,1.9,1.9,-0.3,0
1,64,02:00,0.93,-37.52,34.14,44.9,195.02,1.9,1.9,1.9,-0.3,0
1,64,02:10,1.14,-39.21,33.99,44.75,195.02,1.9,1.9,1.9,-0.3,0
1,64,02:20,1.23,-64.52,33.99,44.69,195.02,1.9,1.9,1.9,-0.3,0
1,64,02:30,1.3,-83.53,33.79,44.67,195.02,1.9,1.9,1.9,-0.3,0
1,64,02:40,1.24,-75.52,33.59,44.59,195.02,1.9,1.9,1.9,-0.3,0
1,64,02:50,1.02,-56.04,33.69,44.56,195.02,1.9,1.9,1.9,-0.3,0
1,64,03:00,1.13,-54.34,33.7,44.4,195.02,1.9,1.9,1.9,-0.3,0
1,64,03:10,1.12,-51.63,33.7,44.4,195.02,1.9,1.9,1.9,-0.3,0
1,64,03:20,0.82,-104.08,33.61,44.4,195.02,1.9,1.9,1.9,-0.3,0
1,64,03:30,1.21,-157.04,33.69,44.4,195.02,1.9,1.9,1.9,-0.3,0
1,64,03:40,1.52,-166.99,33.77,44.32,195.02,1.9,1.9,1.9,-0.3,0
1,64,03:50,1.04,-102.86,33.82,44.25,195.02,1.9,1.9,1.9,-0.3,0
1,64,04:00,3.49,6.69,33.57,44.03,201.37,1.77,1.77,1.77,-0.1,6.02
1,64,04:10,2.96,-2.74,33.58,43.19,218.98,0.99,0.99,0.99,-0.22,82.66
1,64,04:20,1.66,-10.74,33.3,42.65,200.1,1.25,1.25,1.25,-0.26,11.82
1,64,04:30,0.94,-29.55,33.21,42.85,192.59,1.9,1.9,1.9,-0.3,-0.3
1,64,04:40,0.7,-4.94,33.4,43.55,192.59,1.9,1.9,1.9,-0.3,-0.3
1,64,04:50,1.03,104.79,33.28,43.59,192.59,1.9,1.9,1.9,-0.3,-0.3
1,64,05:00,1.5,135.71,32.98,43.59,192.59,1.9,1.9,1.9,-0.3,-0.3
1,64,05:10,2.08,146.12,32.79,43.55,192.59,1.9,1.9,1.9,-0.3,-0.3
1,64,05:20,2.82,158.64,32.78,43.32,192.59,1.9,1.9,1.9,-0.3,-0.3
1,64,05:30,2.49,145.35,32.78,43.2,192.59,1.9,1.9,1.9,-0.3,-0.3
1,64,05:40,1.84,-85.84,33.16,43.14,192.59,1.9,1.9,1.9,-0.3,-0.3
1,64,05:50,1.74,-13.79,33.28,43,192.59,1.9,1.9,1.9,-0.3,-0.3
1,64,06:00,2.09,-147.61,33.28,42.99,192.59,1.9,1.9,1.9,-0.3,-0.3
1,64,06:10,2.1,-83.56,33.13,42.92,192.59,1.9,1.9,1.9,-0.3,-0.3
1,64,06:20,2.2,56.23,32.81,42.9,192.59,1.9,1.9,1.9,-0.3,-0.3
1,64,06:30,2.96,161.21,32.45,42.64,192.58,1.9,1.9,1.9,-0.3,-0.3
1,64,06:40,4.08,-26.72,32.38,42.44,93.52,1.9,1.9,1.9,-0.3,-0.3
1,64,06:50,4.34,0.41,32.65,41.9,7.45,1.02,1.02,1.02,-0.04,188.29
1,64,07:00,3.85,-3.43,31.83,40.53,6.91,0.99,0.99,0.99,-0.24,160.82
1,64,07:10,3.91,2.55,31.3,39.3,13.95,0.99,0.99,0.99,-0.23,166.71
1,64,07:20,4.84,4.16,31.15,38.73,24.41,0.99,0.99,0.99,-0.27,252.39
1,64,07:30,7.42,2.84,31.09,38.78,39.67,1,1,1,-0.27,668.3
1,64,07:40,8.34,-3.28,31.05,38.97,40.67,1,1,1,-0.22,848.58
1,64,07:50,6.37,2.94,30.96,39.18,52.85,1,1,1,-0.23,500.87
1,64,08:00,3.4,7.51,30.68,39.21,108.8,0.99,0.99,0.99,-0.22,148.57
1,64,08:10,3.31,3.97,30.26,39.11,141.14,0.99,0.99,0.99,-0.26,140.87
1,64,08:20,5.01,-0.21,30.32,39.36,131.54,0.99,0.99,0.99,-0.23,315.78
1,64,08:30,4.88,-6.43,30.44,39.32,110.94,0.99,0.99,0.99,-0.22,276.27
1,64,08:40,2.23,1.9,30.43,39.21,57.63,0.99,0.99,0.99,-0.22,46.86
1,64,08:50,2.43,-3.25,30.52,39.51,57.75,0.99,0.99,0.99,-0.22,59.51
1,64,09:00,1.62,-12.92,30.67,39.82,54.53,1.34,1.34,1.34,-0.25,6.37
1,64,09:10,1.86,-11.91,31.36,41.2,54.53,1.9,1.9,1.9,-0.3,-0.3
1,64,09:20,3.69,2,31.94,42.29,57.76,1.64,1.64,1.64,-0.09,33.69
1,64,09:30,4.5,-1.54,32.07,41.45,51.84,0.99,0.99,0.99,-0.26,257.05
1,64,09:40,2.98,6.39,31.97,40.31,73.99,0.99,0.99,0.99,-0.19,104.99
1,64,09:50,2.09,2.64,32.24,40.53,101.98,1,1,1,-0.02,42.51
1,64,10:00,2.02,-2.91,32.53,41.12,121.96,0.99,0.99,0.99,-0.24,43.1
1,64,10:10,3.31,-6.57,32.7,41.47,84.92,0.99,0.99,0.99,-0.23,129.87
1,64,10:20,2.52,7.4,32.86,41.54,85.89,0.99,0.99,0.99,-0.25,80.22
1,64,10:30,3.12,3.57,33.04,41.5,112.57,1,1,1,-0.02,89.37
1,64,10:40,2.88,-2.46,33.22,41.84,102.82,0.99,0.99,0.99,-0.22,97.86
1,64,10:50,2.87,2.28,33.38,42.04,99.61,0.99,0.99,0.99,-0.22,101.4
1,64,11:00,2.31,-31.32,33.67,42.39,137.23,1.56,1.56,1.56,-0.27,-0.67
1,64,11:10,2.61,-20.31,34.37,44.22,97.55,1.69,1.69,1.69,-0.21,-0.22
1,64,11:20,2.51,29.31,34.95,45.22,71.52,1.9,1.9,1.9,0,0
1,64,11:30,4.1,21.94,35.35,45.27,97.82,1.53,1.53,1.53,0.08,72.2
1,64,11:40,3.25,1.23,35.14,43.95,98.07,0.99,0.99,0.99,-0.26,98.66
1,64,11:50,1.9,8.77,34.9,43.14,130.09,1.18,1.18,1.18,-0.24,42.08
1,64,12:00,2.46,11.17,35.3,44.2,138.42,1.9,1.9,1.9,-0.3,-0.3
1,64,12:10,2.48,-42.42,35.99,45.69,138.42,1.9,1.9,1.9,-0.3,-0.3
1,64,12:20,3.01,-0.28,36.44,46.02,127.51,1.27,1.27,1.27,-0.05,40.39
1,64,12:30,2.19,-9.9,36.09,44.48,160.87,1.37,1.37,1.37,-0.25,17.27
1,64,12:40,1.76,-23.05,36.36,45.18,167.36,1.9,1.9,1.9,-0.3,0
1,64,12:50,2.34,-24.81,36.94,46.43,167.36,1.9,1.9,1.9,-0.3,0
1,64,13:00,2.2,33.63,37.37,46.9,167.36,1.9,1.9,1.9,-0.3,0
1,64,13:10,2.1,-55.48,37.72,47.22,167.36,1.9,1.9,1.9,-0.3,0
1,64,13:20,2.41,-67.73,38.01,47.49,167.36,1.9,1.9,1.9,-0.3,0
1,64,13:30,3.2,-101.09,38.25,47.68,161.75,1.9,1.9,1.9,-0.3,0
1,64,13:40,1.83,-27.6,38.52,47.87,44.88,1.9,1.9,1.9,-0.3,0
1,64,13:50,1.72,38.7,38.75,48.1,16.95,1.9,1.9,1.9,-0.3,0
1,64,14:00,1.69,70.34,39.13,48.26,16.95,1.9,1.9,1.9,-0.3,0
1,64,14:10,2.79,95.25,39.24,48.44,41.43,1.9,1.9,1.9,-0.3,0
1,64,14:20,1.3,34.95,39.5,48.54,107.17,1.9,1.9,1.9,-0.3,0
1,64,14:30,1.45,20.83,39.65,48.73,107.17,1.9,1.9,1.9,-0.3,0
1,64,14:40,1.51,-14.94,39.89,48.89,107.17,1.9,1.9,1.9,-0.3,0
1,64,14:50,3.01,101.57,39.98,48.94,115.96,1.9,1.9,1.9,-0.3,0
